YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2021,2021,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,23.9,23.9,"Less than $15,000",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Income,"Less than $15,000",INC,INCLESS15
2021,2021,SD,South Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.8,27.8,"$35,000 - $49,999",,"(44.353130053000484, -100.3735306369997)",PA,PA1,Q047,VALUE,46,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,44.5,44.5,"Less than $15,000",,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,VALUE,10,Income,"Less than $15,000",INC,INCLESS15
2021,2021,WV,West Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36,36,"$75,000 or greater",,"(38.66551020200046, -80.71264013499967)",OWS,OWS1,Q037,VALUE,54,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.5,22.5,"$50,000 - $74,999",,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q047,VALUE,29,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,WV,West Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,51.7,51.7,"Less than $15,000",,"(38.66551020200046, -80.71264013499967)",FV,FV1,Q018,VALUE,54,Income,"Less than $15,000",INC,INCLESS15
2021,2021,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,34.7,34.7,"$50,000 - $74,999",,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q037,VALUE,9,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.6,18.6,"$50,000 - $74,999",,"(40.13057004800049, -74.27369128799967)",PA,PA1,Q047,VALUE,34,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.3,21.3,"$75,000 or greater",,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q019,VALUE,56,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,KS,Kansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,45.8,45.8,"$25,000 - $34,999",,"(38.34774030000045, -98.20078122699965)",FV,FV1,Q018,VALUE,20,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.9,25.9,"$35,000 - $49,999",,"(35.47203135600046, -97.52107021399968)",PA,PA1,Q047,VALUE,40,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,CO,Colorado,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,22.9,22.9,"$35,000 - $49,999",,"(38.843840757000464, -106.13361092099967)",FV,FV1,Q019,VALUE,8,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,"$25,000 - $34,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.8,37.8,"$15,000 - $24,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.4,19.4,Data not reported,,"(40.79373015200048, -77.86070029399963)",PA,PA1,Q047,VALUE,42,Income,Data not reported,INC,INCNR
2021,2021,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.3,18.3,Data not reported,,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q019,VALUE,18,Income,Data not reported,INC,INCNR
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,31.8,31.8,"$25,000 - $34,999",,"(40.06021014100048, -82.40426005599966)",PA,PA1,Q047,VALUE,39,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.1,28.1,"$35,000 - $49,999",,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q047,VALUE,31,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.2,25.2,"$75,000 or greater",,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,VALUE,11,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,AL,Alabama,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.4,18.4,Data not reported,,"(32.84057112200048, -86.63186076199969)",FV,FV1,Q019,VALUE,1,Income,Data not reported,INC,INCNR
2021,2021,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.6,25.6,"$75,000 or greater",,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q036,VALUE,8,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.5,32.5,"Less than $15,000",,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q019,VALUE,15,Income,"Less than $15,000",INC,INCLESS15
2021,2021,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.1,19.1,"$50,000 - $74,999",,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q019,VALUE,22,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,32.1,32.1,"$15,000 - $24,999",,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q019,VALUE,36,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,CA,California,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.9,27.9,"$25,000 - $34,999",,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q019,VALUE,6,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,15.7,15.7,"$50,000 - $74,999",,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,VALUE,49,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28,28,"$50,000 - $74,999",,"(41.70828019300046, -71.52247031399963)",OWS,OWS1,Q036,VALUE,44,Income,"$50,000 - $74,999",INC,INC5075
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.9,36.9,"Less than $15,000",,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,VALUE,33,Income,"Less than $15,000",INC,INCLESS15
2021,2021,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,,,"$75,000 or greater",,"(28.932040377000476, -81.92896053899966)",OWS,OWS1,Q036,VALUE,12,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,38.5,38.5,"Less than $15,000",,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q036,VALUE,13,Income,"Less than $15,000",INC,INCLESS15
2021,2021,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.8,37.8,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q037,VALUE,55,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,38.9,38.9,"$25,000 - $34,999",,"(38.66551020200046, -80.71264013499967)",PA,PA1,Q047,VALUE,54,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35,35,"$75,000 or greater",,"(40.48501028300046, -88.99771017799969)",OWS,OWS1,Q037,VALUE,17,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,44.4,44.4,"$25,000 - $34,999",,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q018,VALUE,31,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.8,19.8,Data not reported,,"(32.83968109300048, -83.62758034599966)",PA,PA1,Q047,VALUE,13,Income,Data not reported,INC,INCNR
2021,2021,MN,Minnesota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,33.5,33.5,"$15,000 - $24,999",,"(46.35564873600049, -94.79420050299967)",FV,FV1,Q019,VALUE,27,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,31.9,31.9,"Less than $15,000",,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q019,VALUE,35,Income,"Less than $15,000",INC,INCLESS15
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,26.7,26.7,"Less than $15,000",,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q037,VALUE,33,Income,"Less than $15,000",INC,INCLESS15
2021,2021,ME,Maine,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.7,17.7,"$25,000 - $34,999",,"(45.254228894000505, -68.98503133599962)",FV,FV1,Q019,VALUE,23,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.4,32.4,"Less than $15,000",,"(37.63864012300047, -120.99999953799971)",OWS,OWS1,Q036,VALUE,6,Income,"Less than $15,000",INC,INCLESS15
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.5,38.5,Data not reported,,"(40.79373015200048, -77.86070029399963)",FV,FV1,Q018,VALUE,42,Income,Data not reported,INC,INCNR
2022,2022,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.5,31.5,Data not reported,,"(44.353130053000484, -100.3735306369997)",OWS,OWS1,Q036,VALUE,46,Income,Data not reported,INC,INCNR
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30,30,"Less than $15,000",,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q037,VALUE,35,Income,"Less than $15,000",INC,INCLESS15
2021,2021,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,35,35,"$25,000 - $34,999",,"(42.82700103200045, -75.54397042699964)",PA,PA1,Q047,VALUE,36,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,30.1,30.1,"$25,000 - $34,999",,"(35.466220975000454, -79.15925046299964)",PA,PA1,Q047,VALUE,37,Income,"$25,000 - $34,999",INC,INC2535
2021,2021,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.6,32.6,"$35,000 - $49,999",,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,VALUE,30,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,TX,Texas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.4,38.4,"$35,000 - $49,999",,"(31.827240407000488, -99.42677020599967)",FV,FV1,Q018,VALUE,48,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.3,27.3,"$15,000 - $24,999",,"(44.39319117400049, -89.81637074199966)",FV,FV1,Q019,VALUE,55,Income,"$15,000 - $24,999",INC,INC1525
2021,2021,HI,Hawaii,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,24,24,"$75,000 or greater",,"(21.304850435000446, -157.85774940299973)",FV,FV1,Q019,VALUE,15,Income,"$75,000 or greater",INC,INC75PLUS
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,39.5,39.5,"Less than $15,000",,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,VALUE,31,Income,"Less than $15,000",INC,INCLESS15
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.5,32.5,"$35,000 - $49,999",,"(43.65595011300047, -71.50036091999965)",OWS,OWS1,Q036,VALUE,33,Income,"$35,000 - $49,999",INC,INC3550
2021,2021,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,49.8,49.8,Data not reported,,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q018,VALUE,22,Income,Data not reported,INC,INCNR
